0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,0
8.5,0
9,0
9.5,0
10,0
10.5,0
11,0
11.5,0
12,0
12.5,0
13,0
13.5,0
14,0
14.5,1
15,1
15.5,1
16,1
16.5,1
17,1
17.5,1
18,1
18.5,1
19,1
19.5,1
20,1
20.5,1
21,1
21.5,1
22,1
22.5,1
23,1
23.5,1
24,1
24.5,1
25,1
25.5,1
26,1
26.5,1
27,1
27.5,1
28,1
28.5,1
29,1
29.5,1
30,1
30.5,1
31,1
31.5,1
32,1
32.5,1
33,1
33.5,1
34,5
34.5,5
35,5
35.5,5
36,5
36.5,5
37,5
37.5,5
38,5
38.5,5
39,5
39.5,5
40,5
40.5,5
41,5
41.5,5
42,5
42.5,5
43,5
43.5,5
44,5
44.5,5
45,5
45.5,5
46,5
46.5,5
47,5
47.5,5
48,5
48.5,5
49,5
49.5,5
50,5
50.5,5
51,5
51.5,5
52,5
52.5,5
53,5
53.5,5
54,6
54.5,6
55,6
55.5,6
56,6
56.5,6
57,6
57.5,6
58,6
58.5,6
59,6
59.5,6
60,6
60.5,6
61,7
61.5,7
62,7
62.5,7
63,7
63.5,7
64,7
64.5,7
65,7
65.5,7
66,7
66.5,7
67,7
67.5,7
68,7
68.5,7
69,7
69.5,7
70,7
70.5,7
71,7
71.5,7
72,7
72.5,7
73,7
73.5,7
74,7
74.5,7
75,7
75.5,7
76,7
76.5,7
77,7
77.5,7
78,7
78.5,7
79,7
79.5,7
80,7
80.5,7
81,9
81.5,9
82,9
82.5,9
83,9
83.5,9
84,9
84.5,9
85,9
85.5,9
86,9
86.5,9
87,9
87.5,9
88,9
88.5,9
89,9
89.5,9
90,9
90.5,9
91,9
91.5,9
92,9
92.5,9
93,9
93.5,9
94,9
94.5,9
95,9
95.5,9
96,9
96.5,9
97,9
97.5,9
98,9
98.5,9
99,9
99.5,9
100,9
100.5,9
101,9
101.5,9
102,9
102.5,9
103,9
103.5,9
104,9
104.5,9
105,9
105.5,9
106,9
106.5,9
107,9
107.5,9
108,9
108.5,9
109,9
109.5,9
110,9
110.5,9
111,9
111.5,9
112,9
112.5,9
113,9
113.5,9
114,9
114.5,9
115,9
115.5,9
116,9
116.5,9
117,9
117.5,9
118,9
118.5,9
119,9
119.5,9
120,9
120.5,9
121,9
121.5,9
122,9
122.5,9
123,9
123.5,9
124,9
124.5,9
125,9
125.5,9
126,9
126.5,9
127,9
127.5,10
128,10
128.5,10
129,10
129.5,10
130,10
130.5,10
131,10
131.5,10
132,10
132.5,10
133,10
133.5,10
134,10
134.5,10
135,10
135.5,10
136,10
136.5,10
137,10
137.5,10
138,10
138.5,10
139,10
139.5,10
140,10
140.5,10
141,11
141.5,11
142,11
142.5,11
143,11
143.5,11
144,11
144.5,11
145,11
145.5,11
146,11
146.5,11
147,11
147.5,11
148,11
148.5,11
149,11
149.5,11
150,11
150.5,11
151,11
151.5,11
152,11
152.5,11
153,11
153.5,11
154,11
154.5,11
155,11
155.5,11
156,11
156.5,11
157,11
157.5,11
158,11
158.5,11
159,11
159.5,11
160,11
160.5,11
161,12
161.5,12
162,12
162.5,12
163,12
163.5,12
164,12
164.5,12
165,12
165.5,12
166,12
166.5,12
167,12
167.5,12
168,12
168.5,12
169,12
169.5,12
170,12
170.5,12
171,12
171.5,12
172,12
172.5,12
173,12
173.5,12
174,12
174.5,12
175,12
175.5,12
176,12
176.5,12
177,12
177.5,12
178,12
178.5,12
179,12
179.5,12
180,12
180.5,12
181,13
181.5,13
182,13
182.5,13
183,13
183.5,13
184,13
184.5,13
185,13
185.5,13
186,13
186.5,13
187,13
187.5,14
188,14
188.5,14
189,14
189.5,14
190,14
190.5,14
191,14
191.5,14
192,14
192.5,14
