0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,0
8.5,0
9,0
9.5,0
10,1
10.5,1
11,1
11.5,1
12,1
12.5,1
13,1
13.5,1
14,1
14.5,1
15,1
15.5,1
16,1
16.5,1
17,1
17.5,1
18,1
18.5,1
19,1
19.5,1
20,1
20.5,1
21,1
21.5,1
22,1
22.5,1
23,1
23.5,1
24,1
24.5,1
25,1
25.5,1
26,1
26.5,1
27,1
27.5,3
28,3
28.5,3
29,3
29.5,3
30,3
30.5,3
31,3
31.5,3
32,3
32.5,3
33,3
33.5,3
34,4
34.5,4
35,4
35.5,4
36,4
36.5,4
37,4
37.5,4
38,4
38.5,4
39,4
39.5,4
40,4
40.5,4
41,4
41.5,4
42,4
42.5,4
43,4
43.5,4
44,4
44.5,4
45,4
45.5,4
46,4
46.5,4
47,4
47.5,4
48,4
48.5,4
49,4
49.5,4
50,4
50.5,4
51,4
51.5,4
52,4
52.5,4
53,4
53.5,4
54,5
54.5,5
55,5
55.5,5
56,5
56.5,5
57,5
57.5,5
58,5
58.5,5
59,5
59.5,5
60,5
60.5,5
61,6
61.5,6
62,6
62.5,6
63,6
63.5,6
64,6
64.5,6
65,6
65.5,6
66,6
66.5,6
67,6
67.5,6
68,6
68.5,6
69,6
69.5,6
70,6
70.5,6
71,6
71.5,6
72,6
72.5,6
73,6
73.5,6
74,6
74.5,6
75,6
75.5,6
76,6
76.5,6
77,6
77.5,6
78,6
78.5,6
79,6
79.5,6
80,6
80.5,6
81,6
81.5,6
82,6
82.5,6
83,6
83.5,6
84,6
84.5,6
85,6
85.5,6
86,6
86.5,6
87,6
87.5,7
88,7
88.5,7
89,7
89.5,7
90,7
90.5,7
91,7
91.5,7
92,7
92.5,7
93,7
93.5,7
94,7
94.5,7
95,7
95.5,7
96,7
96.5,7
97,7
97.5,7
98,7
98.5,7
99,7
99.5,7
100,7
100.5,7
101,7
101.5,7
102,7
102.5,7
103,7
103.5,7
104,7
104.5,7
105,7
105.5,7
106,7
106.5,7
107,7
107.5,10
108,10
108.5,10
109,10
109.5,10
110,10
110.5,10
111,10
111.5,10
112,10
112.5,10
113,10
113.5,10
114,10
114.5,10
115,10
115.5,10
116,10
116.5,10
117,10
117.5,10
118,10
118.5,10
119,10
119.5,10
120,10
120.5,10
121,11
121.5,11
122,11
122.5,11
123,11
123.5,11
124,11
124.5,11
125,11
125.5,11
126,11
126.5,11
127,11
127.5,12
128,12
128.5,12
129,12
129.5,12
130,12
130.5,12
131,12
131.5,12
132,12
132.5,12
133,12
133.5,12
134,13
134.5,13
135,13
135.5,13
136,13
136.5,13
137,13
137.5,13
138,13
138.5,13
139,13
139.5,13
140,13
140.5,13
141,13
141.5,13
142,13
142.5,13
143,13
143.5,13
144,13
144.5,13
145,13
145.5,13
146,13
146.5,13
147,13
147.5,13
148,13
148.5,13
149,13
149.5,13
150,13
150.5,13
151,13
151.5,13
152,13
152.5,13
153,13
153.5,13
154,15
154.5,15
155,15
155.5,15
156,15
156.5,15
157,15
157.5,15
158,15
158.5,15
159,15
159.5,15
160,15
160.5,15
161,17
161.5,17
162,17
162.5,17
163,17
163.5,17
164,17
164.5,17
165,17
165.5,17
166,17
166.5,17
167,17
167.5,17
168,17
168.5,17
169,17
169.5,17
170,17
170.5,17
171,17
171.5,17
172,17
172.5,17
173,17
173.5,17
174,19
174.5,19
175,19
175.5,19
176,19
176.5,19
177,19
177.5,19
178,19
178.5,19
179,19
179.5,19
180,19
180.5,19
181,19
181.5,19
182,19
182.5,19
183,19
183.5,19
184,19
184.5,19
185,19
185.5,19
186,19
186.5,19
187,19
187.5,19
188,19
188.5,19
189,19
189.5,19
190,19
190.5,19
191,19
191.5,19
192,19
192.5,19
