0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,0
8.5,0
9,0
9.5,0
10,0
10.5,0
11,0
11.5,0
12,0
12.5,0
13,0
13.5,0
14,0
14.5,0
15,0
15.5,0
16,0
16.5,0
17,0
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,1
28,1
28.5,1
29,1
29.5,1
30,1
30.5,1
31,1
31.5,1
32,1
32.5,1
33,1
33.5,1
34,1
34.5,1
35,1
35.5,1
36,1
36.5,1
37,1
37.5,1
38,1
38.5,1
39,1
39.5,1
40,1
40.5,1
41,1
41.5,1
42,1
42.5,1
43,1
43.5,1
44,1
44.5,1
45,1
45.5,1
46,1
46.5,1
47,1
47.5,1
48,1
48.5,1
49,1
49.5,1
50,1
50.5,1
51,1
51.5,1
52,1
52.5,1
53,1
53.5,1
54,1
54.5,1
55,1
55.5,1
56,1
56.5,1
57,1
57.5,1
58,1
58.5,1
59,1
59.5,1
60,1
60.5,1
61,1
61.5,1
62,1
62.5,1
63,1
63.5,1
64,1
64.5,1
65,1
65.5,1
66,1
66.5,1
67,1
67.5,1
68,1
68.5,1
69,1
69.5,1
70,1
70.5,1
71,1
71.5,1
72,1
72.5,1
73,1
73.5,1
74,1
74.5,1
75,1
75.5,1
76,1
76.5,1
77,1
77.5,1
78,1
78.5,1
79,1
79.5,1
80,1
80.5,1
81,1
81.5,1
82,1
82.5,1
83,1
83.5,1
84,1
84.5,1
85,1
85.5,1
86,1
86.5,1
87,1
87.5,1
88,1
88.5,1
89,1
89.5,1
90,1
90.5,1
91,1
91.5,1
92,1
92.5,1
93,1
93.5,1
94,2
94.5,2
95,2
95.5,2
96,2
96.5,2
97,2
97.5,2
98,2
98.5,2
99,2
99.5,2
100,2
100.5,2
101,3
101.5,3
102,3
102.5,3
103,3
103.5,3
104,3
104.5,3
105,3
105.5,3
106,3
106.5,3
107,3
107.5,4
108,4
108.5,4
109,4
109.5,4
110,4
110.5,4
111,4
111.5,4
112,4
112.5,4
113,4
113.5,4
114,4
114.5,4
115,4
115.5,4
116,4
116.5,4
117,4
117.5,4
118,4
118.5,4
119,4
119.5,4
120,4
120.5,4
121,4
121.5,4
122,4
122.5,4
123,4
123.5,4
124,4
124.5,4
125,4
125.5,4
126,4
126.5,4
127,4
127.5,4
128,4
128.5,4
129,4
129.5,4
130,4
130.5,4
131,4
131.5,4
132,4
132.5,4
133,4
133.5,4
134,4
134.5,4
135,4
135.5,4
136,4
136.5,4
137,4
137.5,4
138,4
138.5,4
139,4
139.5,4
140,4
140.5,4
141,4
141.5,4
142,4
142.5,4
143,4
143.5,4
144,4
144.5,4
145,4
145.5,4
146,4
146.5,4
147,4
147.5,4
148,4
148.5,4
149,4
149.5,4
150,4
150.5,4
151,4
151.5,4
152,4
152.5,4
153,4
153.5,4
154,4
154.5,4
155,4
155.5,4
156,4
156.5,4
157,4
157.5,4
158,4
158.5,4
159,4
159.5,4
160,4
160.5,4
161,4
161.5,4
162,4
162.5,4
163,4
163.5,4
164,4
164.5,4
165,4
165.5,4
166,4
166.5,4
167,4
167.5,4
168,4
168.5,4
169,4
169.5,4
170,4
170.5,4
171,4
171.5,4
172,4
172.5,4
173,4
173.5,4
174,4
174.5,4
175,4
175.5,4
176,4
176.5,4
177,4
177.5,4
178,4
178.5,4
179,4
179.5,4
180,4
180.5,4
181,5
181.5,5
182,5
182.5,5
183,5
183.5,5
184,5
184.5,5
185,5
185.5,5
186,5
186.5,5
187,5
187.5,5
188,5
188.5,5
189,5
189.5,5
190,5
190.5,5
191,5
191.5,5
192,5
192.5,5
