0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,0
8.5,0
9,0
9.5,0
10,0
10.5,0
11,0
11.5,0
12,0
12.5,0
13,0
13.5,0
14,0
14.5,0
15,0
15.5,0
16,0
16.5,0
17,0
17.5,0
18,0
18.5,0
19,0
19.5,0
20,0
20.5,0
21,0
21.5,0
22,0
22.5,0
23,0
23.5,0
24,0
24.5,0
25,0
25.5,0
26,0
26.5,0
27,0
27.5,0
28,0
28.5,0
29,0
29.5,0
30,0
30.5,0
31,0
31.5,0
32,0
32.5,0
33,0
33.5,0
34,0
34.5,0
35,0
35.5,0
36,0
36.5,0
37,0
37.5,0
38,2
38.5,2
39,2
39.5,2
40,2
40.5,2
41,2
41.5,2
42,2
42.5,2
43,2
43.5,2
44,2
44.5,4
45,4
45.5,4
46,4
46.5,4
47,4
47.5,4
48,4
48.5,4
49,4
49.5,4
50,4
50.5,4
51,4
51.5,5
52,5
52.5,5
53,5
53.5,5
54,5
54.5,5
55,5
55.5,5
56,5
56.5,5
57,5
57.5,5
58,5
58.5,5
59,5
59.5,5
60,5
60.5,5
61,5
61.5,5
62,5
62.5,5
63,5
63.5,5
64,5
64.5,6
65,6
65.5,6
66,6
66.5,6
67,6
67.5,6
68,6
68.5,6
69,6
69.5,6
70,6
70.5,6
71,6
71.5,7
72,7
72.5,7
73,7
73.5,7
74,7
74.5,7
75,7
75.5,7
76,7
76.5,7
77,7
77.5,7
78,8
78.5,8
79,8
79.5,8
80,8
80.5,8
81,8
81.5,8
82,8
82.5,8
83,8
83.5,8
84,8
84.5,8
85,8
85.5,8
86,8
86.5,8
87,8
87.5,8
88,8
88.5,8
89,8
89.5,8
90,8
90.5,8
91,8
91.5,9
92,9
92.5,9
93,9
93.5,9
94,9
94.5,9
95,9
95.5,9
96,9
96.5,9
97,9
97.5,9
98,9
98.5,9
99,9
99.5,9
100,9
100.5,9
101,9
101.5,9
102,9
102.5,9
103,9
103.5,9
104,9
104.5,9
105,9
105.5,9
106,9
106.5,9
107,9
107.5,9
108,9
108.5,9
109,9
109.5,9
110,9
110.5,9
111,9
111.5,10
112,10
112.5,10
113,10
113.5,10
114,10
114.5,10
115,10
115.5,10
116,10
116.5,10
117,10
117.5,10
118,10
118.5,10
119,10
119.5,10
120,10
120.5,10
121,10
121.5,10
122,10
122.5,10
123,10
123.5,10
124,10
124.5,10
125,10
125.5,10
126,10
126.5,10
127,10
127.5,10
128,10
128.5,10
129,10
129.5,10
130,10
130.5,10
131,10
131.5,10
132,10
132.5,10
133,10
133.5,10
134,10
134.5,10
135,10
135.5,10
136,10
136.5,10
137,10
137.5,10
138,10
138.5,10
139,10
139.5,10
140,10
140.5,10
141,10
141.5,10
142,10
142.5,10
143,10
143.5,10
144,10
144.5,10
145,10
145.5,10
146,10
146.5,10
147,10
147.5,10
148,10
148.5,10
149,10
149.5,10
150,10
150.5,10
151,10
151.5,10
152,10
152.5,10
153,10
153.5,10
154,10
154.5,10
155,10
155.5,10
156,10
156.5,10
157,10
157.5,10
158,10
158.5,10
159,10
159.5,10
160,10
160.5,10
161,10
161.5,10
162,10
162.5,10
163,10
163.5,10
164,10
164.5,10
165,10
165.5,10
166,10
166.5,10
167,10
167.5,10
168,10
168.5,10
169,10
169.5,10
170,10
170.5,10
171,10
171.5,10
172,10
172.5,10
173,10
173.5,10
174,10
174.5,10
175,10
175.5,10
176,10
176.5,10
177,10
177.5,10
178,10
178.5,10
179,10
179.5,10
180,10
180.5,10
181,10
181.5,10
182,10
182.5,10
183,10
183.5,10
184,10
184.5,10
185,10
185.5,10
186,10
186.5,10
187,10
187.5,10
188,10
188.5,10
189,10
189.5,10
190,10
190.5,10
191,10
191.5,10
192,10
192.5,10
