0,0
0.5,0
1,0
1.5,0
2,0
2.5,0
3,0
3.5,0
4,0
4.5,0
5,0
5.5,0
6,0
6.5,0
7,0
7.5,0
8,1
8.5,1
9,1
9.5,1
10,1
10.5,1
11,1
11.5,1
12,1
12.5,1
13,1
13.5,1
14,1
14.5,1
15,1
15.5,1
16,1
16.5,1
17,1
17.5,1
18,1
18.5,1
19,1
19.5,1
20,1
20.5,1
21,1
21.5,1
22,1
22.5,1
23,1
23.5,1
24,1
24.5,1
25,1
25.5,1
26,1
26.5,1
27,1
27.5,1
28,1
28.5,1
29,1
29.5,1
30,1
30.5,1
31,1
31.5,1
32,1
32.5,1
33,1
33.5,1
34,3
34.5,3
35,3
35.5,3
36,3
36.5,3
37,3
37.5,3
38,3
38.5,3
39,3
39.5,3
40,3
40.5,3
41,3
41.5,3
42,3
42.5,3
43,3
43.5,3
44,3
44.5,3
45,3
45.5,3
46,3
46.5,3
47,3
47.5,4
48,4
48.5,4
49,4
49.5,4
50,4
50.5,4
51,4
51.5,4
52,4
52.5,4
53,4
53.5,4
54,4
54.5,4
55,4
55.5,4
56,4
56.5,4
57,4
57.5,4
58,4
58.5,4
59,4
59.5,4
60,4
60.5,5
61,5
61.5,5
62,5
62.5,5
63,5
63.5,5
64,5
64.5,5
65,5
65.5,5
66,5
66.5,5
67,5
67.5,5
68,5
68.5,5
69,5
69.5,5
70,5
70.5,5
71,5
71.5,5
72,5
72.5,5
73,5
73.5,5
74,6
74.5,6
75,6
75.5,6
76,6
76.5,6
77,6
77.5,6
78,6
78.5,6
79,6
79.5,6
80,6
80.5,6
81,6
81.5,6
82,6
82.5,6
83,6
83.5,6
84,6
84.5,6
85,6
85.5,6
86,6
86.5,6
87,6
87.5,7
88,7
88.5,7
89,7
89.5,7
90,7
90.5,7
91,7
91.5,7
92,7
92.5,7
93,7
93.5,7
94,8
94.5,8
95,8
95.5,8
96,8
96.5,8
97,8
97.5,8
98,8
98.5,8
99,8
99.5,8
100,8
100.5,8
101,8
101.5,8
102,8
102.5,8
103,8
103.5,8
104,8
104.5,8
105,8
105.5,8
106,8
106.5,8
107,8
107.5,8
108,8
108.5,8
109,8
109.5,8
110,8
110.5,8
111,8
111.5,8
112,8
112.5,8
113,8
113.5,9
114,9
114.5,9
115,9
115.5,9
116,9
116.5,9
117,9
117.5,9
118,9
118.5,9
119,9
119.5,9
120,9
120.5,9
121,9
121.5,9
122,9
122.5,9
123,9
123.5,9
124,9
124.5,9
125,9
125.5,9
126,9
126.5,9
127,10
127.5,10
128,10
128.5,10
129,10
129.5,10
130,10
130.5,10
131,10
131.5,10
132,10
132.5,10
133,10
133.5,10
134,10
134.5,10
135,10
135.5,10
136,10
136.5,10
137,10
137.5,10
138,10
138.5,10
139,10
139.5,10
140,10
140.5,10
141,10
141.5,10
142,10
142.5,10
143,10
143.5,10
144,10
144.5,10
145,10
145.5,10
146,10
146.5,10
147,10
147.5,10
148,10
148.5,10
149,10
149.5,10
150,10
150.5,10
151,10
151.5,10
152,10
152.5,10
153,10
153.5,10
154,10
154.5,10
155,10
155.5,10
156,10
156.5,10
157,10
157.5,10
158,10
158.5,10
159,10
159.5,10
160,10
160.5,10
161,10
161.5,10
162,10
162.5,10
163,10
163.5,10
164,10
164.5,10
165,10
165.5,10
166,10
166.5,10
167,10
167.5,10
168,10
168.5,10
169,10
169.5,10
170,10
170.5,10
171,10
171.5,10
172,10
172.5,10
173,10
173.5,10
174,10
174.5,10
175,10
175.5,10
176,10
176.5,10
177,10
177.5,10
178,10
178.5,10
179,10
179.5,10
180,10
180.5,10
181,10
181.5,10
182,10
182.5,10
183,10
183.5,10
184,10
184.5,10
185,10
185.5,10
186,10
186.5,10
187,10
187.5,10
188,10
188.5,10
189,10
189.5,10
190,10
190.5,10
191,10
191.5,10
192,10
192.5,10
